query_id,persona_id,split,status,gold_count,memory_count,updated,topic_query,gold_relative_position
train-00407,517,train,aligned,1,101,FALSE,Travel,0.14
train-00408,176,train,aligned,2,117,FALSE,hobbies,0.1724137931034483
train-00409,863,train,aligned,2,96,FALSE,Crafting,0.6210526315789474
train-00410,187,train,aligned,1,114,FALSE,Sports,0.6460176991150443
train-00411,164,val,aligned,2,102,FALSE,Health,0.5445544554455446
train-00412,530,val,aligned,2,132,TRUE,PublicSpeaking,0.183206106870229
train-00413,219,train,aligned,2,118,TRUE,Productivity,0.017094017094017096
train-00414,508,val,aligned,2,120,TRUE,Technology,0.5378151260504201
train-00415,3,train,aligned,2,111,FALSE,motivation,0.41818181818181815
train-00416,593,train,missing_exact_sequence,0,130,FALSE,travel,
train-00417,929,train,aligned,1,110,FALSE,Mental Health,0.7981651376146789
train-00418,471,train,aligned,1,109,FALSE,Community,0.6944444444444444
train-00419,727,train,aligned,1,136,FALSE,Communication,0.3037037037037037
train-00420,834,train,aligned,1,136,FALSE,Home,0.4740740740740741
train-00421,162,train,aligned,1,125,FALSE,Entertainment,0.5645161290322581
train-00422,223,train,aligned,1,123,FALSE,Volunteering,0.319672131147541
train-00423,420,train,aligned,2,96,FALSE,events,0.4842105263157895
train-00424,960,train,aligned,2,110,FALSE,Food,0.14678899082568808
train-00425,736,val,aligned,1,107,FALSE,travel,0.07547169811320754
train-00426,760,val,aligned,1,94,FALSE,Podcasts,0.6989247311827957
train-00427,720,val,aligned,1,112,FALSE,Mental Health,0.5675675675675675
train-00428,968,train,aligned,2,108,TRUE,Entertainment,0.40186915887850466
train-00429,170,train,aligned,2,123,FALSE,Travel,0.5409836065573771
train-00430,271,train,missing_exact_sequence,0,138,FALSE,finance,
train-00431,481,train,aligned,2,105,FALSE,Books,0.2692307692307692
train-00432,175,train,aligned,2,118,FALSE,Outdoors,0.7435897435897436
train-00433,181,val,aligned,1,114,FALSE,Entertainment,0.6283185840707964
train-00434,992,val,aligned,2,136,FALSE,Home,0.7777777777777778
train-00435,612,train,aligned,2,124,FALSE,Home,0.5853658536585366
train-00436,406,train,aligned,2,111,TRUE,Travel,0.4909090909090909
train-00437,655,train,aligned,2,133,TRUE,Writing,0.022727272727272728
train-00438,79,val,aligned,1,124,FALSE,Outdoors,0.9024390243902439
train-00439,162,train,aligned,1,125,FALSE,Entertainment,0.4274193548387097
train-00440,665,val,aligned,1,130,FALSE,Events,0.5968992248062015
train-00441,229,train,aligned,2,121,FALSE,Travel,0.6916666666666667
train-00442,895,train,aligned,2,129,FALSE,Relationships,0.4921875
train-00443,52,train,aligned,2,118,FALSE,travel,0.7521367521367521
train-00444,556,train,aligned,2,121,TRUE,Work,0.5833333333333334
train-00445,420,train,missing_exact_sequence,0,96,FALSE,food,
train-00446,83,train,aligned,1,130,FALSE,Food,0.5968992248062015
train-00447,282,train,aligned,2,112,FALSE,art,0.5945945945945946
train-00448,6,train,aligned,2,119,TRUE,Travel,0.3135593220338983
train-00449,530,val,aligned,1,132,FALSE,Self-improvement,0.648854961832061
train-00450,38,train,aligned,2,121,FALSE,community,0.4083333333333333
train-00451,870,train,aligned,2,128,TRUE,Workshops,0.6771653543307087
train-00452,955,train,aligned,2,127,FALSE,Leisure,0.7619047619047619
train-00453,177,train,missing_exact_sequence,0,133,FALSE,government,
train-00454,407,train,aligned,2,116,FALSE,Work,0.7304347826086957
train-00455,91,train,aligned,1,109,FALSE,Food,0.4537037037037037
train-00456,751,train,aligned,2,124,FALSE,Work,0.17073170731707318
train-00457,732,train,aligned,1,99,FALSE,transportation,0.5918367346938775
train-00458,227,train,aligned,1,107,FALSE,Networking,0.36792452830188677
train-00459,557,train,aligned,1,112,FALSE,Podcasts,0.6396396396396397
train-00460,696,train,aligned,2,119,FALSE,Travel,0.5423728813559322
train-00461,603,train,aligned,1,112,FALSE,Work,0.6486486486486487
train-00462,784,train,aligned,1,110,FALSE,Entertainment,0.5137614678899083
train-00463,993,train,aligned,2,98,FALSE,Relaxation,0.6907216494845361
train-00464,940,train,aligned,2,86,FALSE,Fashion,0.4470588235294118
train-00465,999,train,aligned,1,100,FALSE,wellness,0.6666666666666666
train-00466,440,train,aligned,3,119,FALSE,communication,0.559322033898305
train-00467,422,train,aligned,1,116,FALSE,Mental Health,0.02608695652173913
train-00468,926,train,missing_exact_sequence,0,108,FALSE,community,
train-00469,154,train,aligned,1,116,FALSE,Hobbies,0.12173913043478261
train-00470,257,train,aligned,1,105,FALSE,food,0.4326923076923077
train-00471,665,val,aligned,1,130,FALSE,Travel,0.5813953488372093
train-00472,491,train,aligned,1,100,FALSE,Politics,0.25252525252525254
train-00473,503,train,aligned,1,102,FALSE,Health,0.49504950495049505
train-00474,364,val,aligned,2,115,FALSE,Entertainment,0.11403508771929824
train-00475,931,train,missing_exact_sequence,0,114,FALSE,travel,
train-00476,838,train,missing_exact_sequence,0,111,FALSE,automotive,
train-00477,498,train,aligned,1,108,FALSE,entertainment,0.6915887850467289
train-00478,562,train,aligned,1,124,FALSE,Health,0.0975609756097561
train-00479,384,train,aligned,2,114,TRUE,Work,0.22123893805309736
train-00480,417,train,aligned,1,115,FALSE,Mindfulness,0.0
train-00481,940,train,aligned,1,86,FALSE,Outdoors,0.32941176470588235
train-00482,799,val,aligned,2,123,TRUE,Work,0.1721311475409836
train-00483,701,val,missing_exact_sequence,0,119,FALSE,Sports,
train-00484,464,train,aligned,2,115,FALSE,Sports,0.7368421052631579
train-00485,927,train,aligned,1,104,FALSE,Health,0.7961165048543689
train-00486,481,train,aligned,2,105,FALSE,Communication,0.49038461538461536
train-00487,108,train,aligned,2,102,TRUE,Health,0.6435643564356436
train-00488,840,train,aligned,2,117,FALSE,travel,0.5086206896551724
train-00489,669,train,aligned,2,98,FALSE,Entertainment,0.7731958762886598
train-00490,655,train,aligned,1,133,FALSE,Health,0.18181818181818182
train-00491,475,train,missing_exact_sequence,0,119,FALSE,volunteer,
train-00492,846,train,aligned,2,121,FALSE,Anxiety,0.08333333333333333
train-00493,219,train,missing_exact_sequence,0,118,FALSE,sports,
train-00494,757,train,aligned,2,137,FALSE,health,0.08823529411764706
train-00495,681,train,aligned,1,121,FALSE,Entertainment,0.26666666666666666
train-00496,581,train,missing_exact_sequence,0,113,FALSE,events,
train-00497,162,train,aligned,1,125,FALSE,Entertainment,0.0
train-00498,691,train,aligned,2,137,FALSE,food,0.8602941176470589
train-00499,392,train,aligned,1,132,FALSE,Cars,0.3053435114503817
train-00500,563,train,aligned,2,112,TRUE,Chess,0.36936936936936937
train-00501,572,train,aligned,1,113,FALSE,shopping,0.7767857142857143
train-00502,92,train,aligned,1,123,FALSE,News,0.3114754098360656
train-00503,203,train,aligned,2,130,FALSE,Education,0.015503875968992248
train-00504,222,val,aligned,1,98,FALSE,Travel,0.6185567010309279
train-00505,466,train,aligned,1,125,FALSE,Food,0.3225806451612903
train-00506,437,train,aligned,2,118,FALSE,Food,0.1623931623931624
train-00507,115,train,aligned,2,104,FALSE,Entertainment,0.17475728155339806
train-00508,489,train,aligned,1,111,FALSE,Work,0.5
train-00509,831,train,aligned,1,119,FALSE,Wellness,0.711864406779661
train-00510,501,train,aligned,2,128,FALSE,Health,0.8110236220472441
train-00511,786,val,aligned,2,121,FALSE,health,0.6166666666666667
train-00512,65,train,aligned,1,107,FALSE,Travel,0.6792452830188679
train-00513,230,train,aligned,2,125,FALSE,Communication,0.45161290322580644
train-00514,770,val,aligned,1,145,FALSE,Socializing,0.7777777777777778
train-00515,488,train,aligned,1,85,FALSE,Health,0.36904761904761907
train-00516,11,val,aligned,1,109,FALSE,Health,0.046296296296296294
train-00517,220,train,aligned,2,124,TRUE,Entertainment,0.15447154471544716
train-00518,871,train,aligned,2,95,TRUE,Relaxation,0.06382978723404255
train-00519,437,train,aligned,2,118,FALSE,Health,0.11965811965811966
train-00520,150,train,aligned,2,136,FALSE,Fashion,0.022222222222222223
train-00521,482,train,aligned,2,119,TRUE,Food,0.3644067796610169
train-00522,628,val,aligned,1,123,FALSE,Technology,0.4344262295081967
train-00523,98,train,aligned,1,104,FALSE,Education,0.32038834951456313
train-00524,793,train,aligned,2,109,TRUE,Work,0.5370370370370371
train-00525,503,train,aligned,3,102,FALSE,Mental Health,0.4752475247524752
train-00526,535,train,aligned,1,126,FALSE,home,0.32
train-00527,476,train,aligned,1,97,FALSE,Leisure,0.7708333333333334
train-00528,246,train,aligned,2,109,FALSE,self-improvement,0.23148148148148148
train-00529,592,val,aligned,2,115,FALSE,Decor,0.4298245614035088
train-00530,774,train,aligned,2,123,FALSE,Work,0.07377049180327869
train-00531,835,train,missing_exact_sequence,0,97,FALSE,government,
train-00532,272,train,aligned,2,128,FALSE,mental health,0.15748031496062992
train-00533,140,train,aligned,1,96,FALSE,Home,0.1368421052631579
train-00534,518,train,aligned,3,118,FALSE,Home,0.7264957264957265
train-00535,661,train,aligned,2,112,FALSE,Health,0.8018018018018018
train-00536,715,val,aligned,1,110,FALSE,productivity,0.8165137614678899
train-00537,532,train,aligned,1,126,FALSE,Leisure,0.048
train-00538,723,train,aligned,2,115,FALSE,Food,0.7105263157894737
train-00539,178,train,aligned,1,107,FALSE,Health,0.37735849056603776
train-00540,140,train,aligned,1,96,FALSE,Work,0.6421052631578947
train-00541,507,train,aligned,2,91,TRUE,Entertaining,0.14444444444444443
train-00542,736,val,aligned,2,107,FALSE,hangout,0.0660377358490566
train-00543,996,train,aligned,1,110,FALSE,Fashion,0.10091743119266056
train-00544,616,train,aligned,2,128,FALSE,creativity,0.7795275590551181
train-00545,226,val,missing_exact_sequence,0,126,FALSE,security,
train-00546,801,train,aligned,2,126,FALSE,Hospitality,0.48
train-00547,850,train,aligned,1,76,FALSE,fashion,0.4266666666666667
train-00548,904,train,aligned,2,110,TRUE,Work,0.3486238532110092
train-00549,553,train,aligned,2,129,FALSE,Entertainment,0.4453125
train-00550,33,train,aligned,1,112,FALSE,Entertainment,0.1891891891891892
train-00551,325,val,aligned,2,98,TRUE,Networking,0.020618556701030927
train-00552,475,train,aligned,1,119,FALSE,health,0.423728813559322
train-00553,930,train,aligned,2,123,FALSE,Volunteering,0.06557377049180328
train-00554,476,train,aligned,1,97,FALSE,Travel,0.2604166666666667
train-00555,234,train,aligned,2,132,TRUE,Entertainment,0.3435114503816794
train-00556,593,train,aligned,2,130,FALSE,Health,0.27906976744186046
train-00557,898,val,aligned,1,120,FALSE,mental health,0.6974789915966386
train-00558,0,train,aligned,2,111,FALSE,Music,0.6090909090909091
train-00559,794,train,aligned,2,124,TRUE,Privacy,0.16260162601626016
train-00560,648,val,aligned,1,100,FALSE,Sports,0.5151515151515151
train-00561,164,val,aligned,2,102,FALSE,Crafts,0.42574257425742573
train-00562,738,train,aligned,2,132,TRUE,Cooking,0.5343511450381679
train-00563,205,train,aligned,2,134,FALSE,Memories,0.3308270676691729
train-00564,268,train,aligned,2,139,TRUE,Food,0.572463768115942
train-00565,360,train,aligned,1,112,FALSE,Entertainment,0.6306306306306306
train-00566,483,val,aligned,1,119,FALSE,Health,0.0
train-00567,223,train,aligned,2,123,FALSE,health,0.5409836065573771
train-00568,909,train,aligned,2,109,FALSE,Health,0.6203703703703703
train-00569,442,train,aligned,1,107,FALSE,Entertainment,0.8301886792452831
train-00570,441,train,aligned,1,83,FALSE,Entertainment,0.4268292682926829
train-00571,786,val,aligned,1,121,FALSE,relaxation,0.8083333333333333
train-00572,553,train,aligned,1,129,FALSE,Fitness,0.59375
train-00573,392,train,aligned,2,132,FALSE,Health,0.45038167938931295
train-00574,459,train,aligned,2,113,FALSE,Health,0.49107142857142855
train-00575,585,train,aligned,1,96,FALSE,Food,0.17894736842105263
train-00576,233,val,aligned,2,125,FALSE,Entertainment,0.6532258064516129
train-00577,706,train,aligned,1,104,FALSE,Sports,0.1262135922330097
train-00578,7,train,missing_exact_sequence,0,92,FALSE,refund,
train-00579,625,train,aligned,1,131,FALSE,Relationships,0.2230769230769231
train-00580,793,train,missing_exact_sequence,0,109,FALSE,travel,
train-00581,229,train,aligned,2,121,TRUE,Travel,0.7416666666666667
train-00582,619,train,aligned,1,122,FALSE,health,0.03305785123966942
train-00583,839,train,aligned,1,103,FALSE,Fitness,0.6666666666666666
train-00584,704,val,aligned,2,114,FALSE,Work,0.168141592920354
train-00585,434,train,aligned,3,136,FALSE,Writing,0.8222222222222222
train-00586,231,val,aligned,1,125,FALSE,Motivation,0.49193548387096775
train-00588,808,train,aligned,1,115,FALSE,Lifestyle,0.19298245614035087
train-00589,104,val,aligned,1,118,FALSE,Food,0.37606837606837606
train-00590,874,train,aligned,1,95,FALSE,Art,0.5212765957446809
train-00591,49,train,aligned,1,110,FALSE,Entertainment,0.5963302752293578
train-00592,807,train,aligned,2,119,FALSE,Relaxation,0.1864406779661017
train-00593,956,train,missing_exact_sequence,0,130,FALSE,work,
train-00594,15,train,aligned,1,120,FALSE,Mental Health,0.008403361344537815
train-00595,855,train,aligned,2,118,FALSE,Technology,0.452991452991453
train-00596,57,train,aligned,3,153,FALSE,Travel,0.26973684210526316
train-00597,768,val,aligned,1,117,FALSE,Relationships,0.31896551724137934
train-00598,300,val,aligned,1,100,FALSE,home,0.7575757575757576
train-00599,53,train,aligned,1,110,FALSE,Outdoors,0.28440366972477066
train-00600,803,train,aligned,1,126,FALSE,travel,0.208
train-00601,99,train,aligned,2,136,TRUE,Food,0.37037037037037035
train-00602,416,train,aligned,2,109,FALSE,Study,0.4351851851851852
train-00603,381,train,aligned,3,120,FALSE,Travel,0.773109243697479
train-00604,175,train,aligned,2,118,FALSE,Travel,0.2222222222222222
train-00605,394,train,aligned,1,129,FALSE,Lifestyle,0.4609375
train-00606,607,val,aligned,2,142,FALSE,Stress,0.10638297872340426
train-00607,663,train,aligned,2,84,FALSE,health,0.4819277108433735
train-00608,337,train,aligned,1,128,FALSE,mental health,0.7874015748031497
train-00609,984,val,aligned,2,136,FALSE,Home,0.17777777777777778
train-00610,217,val,aligned,1,111,FALSE,Entertainment,0.42727272727272725
train-00611,99,train,aligned,1,136,FALSE,Food,0.7851851851851852
train-00612,18,train,aligned,3,143,FALSE,Mental Health,0.7746478873239436
train-00613,699,train,aligned,1,111,FALSE,Health,0.8
train-00614,358,train,aligned,2,111,FALSE,Food,0.5
train-00615,194,val,aligned,2,128,FALSE,Relationships,0.6850393700787402
train-00616,971,train,missing_exact_sequence,0,124,FALSE,travel,
train-00617,739,train,aligned,2,101,FALSE,leisure,0.29
train-00618,638,train,aligned,2,117,TRUE,entertainment,0.6206896551724138
train-00619,357,train,aligned,2,122,FALSE,Health,0.5371900826446281
train-00620,632,train,aligned,2,122,TRUE,nightlife,0.01652892561983471
train-00621,962,train,aligned,2,118,TRUE,Mental Health,0.7350427350427351
train-00622,673,val,aligned,2,127,FALSE,motivation,0.07142857142857142
train-00623,173,train,aligned,1,136,FALSE,Home,0.6592592592592592
train-00624,395,train,aligned,2,110,TRUE,Travel,0.5321100917431193
train-00625,834,train,aligned,2,136,TRUE,Health,0.2
train-00626,350,train,aligned,1,85,FALSE,Stress,0.5238095238095238
train-00627,724,train,aligned,1,110,FALSE,Health,0.5596330275229358
train-00628,830,val,aligned,1,117,FALSE,health,0.5
train-00629,507,train,aligned,1,91,FALSE,Confidence,0.34444444444444444
train-00630,460,train,aligned,1,120,FALSE,Health,0.37815126050420167
train-00631,733,train,aligned,1,113,FALSE,food,0.6071428571428571
train-00632,953,val,aligned,2,137,TRUE,Technology,0.3088235294117647
train-00633,659,val,aligned,2,109,FALSE,Food,0.25925925925925924
train-00634,532,train,aligned,2,126,FALSE,Sports,0.232
train-00635,464,train,aligned,2,115,FALSE,Wellbeing,0.6403508771929824
train-00636,443,train,missing_exact_sequence,0,119,FALSE,work,
train-00637,672,train,aligned,2,112,FALSE,Lifestyle,0.009009009009009009
train-00638,840,train,missing_exact_sequence,0,117,FALSE,travel,
train-00639,154,train,aligned,2,116,FALSE,relationships,0.4956521739130435
train-00640,698,train,aligned,2,122,FALSE,Work,0.06611570247933884
train-00641,71,train,aligned,2,167,TRUE,Travel,0.8072289156626506
train-00642,419,train,aligned,1,114,FALSE,Food,0.40707964601769914
train-00643,37,train,aligned,2,122,FALSE,Technology,0.768595041322314
train-00644,234,train,missing_exact_sequence,0,132,FALSE,events,
train-00645,27,train,aligned,2,119,FALSE,health,0.635593220338983
train-00646,109,train,aligned,1,114,FALSE,Relaxation,0.504424778761062
train-00647,335,train,aligned,2,116,FALSE,home,0.6869565217391305
train-00648,206,train,aligned,1,99,FALSE,Health,0.5612244897959183
train-00649,188,train,missing_exact_sequence,0,133,FALSE,registration,
train-00650,783,train,aligned,1,117,FALSE,Food,0.19827586206896552
train-00651,133,train,aligned,2,111,FALSE,Travel,0.45454545454545453
train-00652,112,val,aligned,1,119,FALSE,travel,0.7288135593220338
train-00653,497,val,aligned,1,134,FALSE,Health,0.8345864661654135
train-00654,931,train,aligned,2,114,FALSE,Travel,0.2743362831858407
